ds,volume,vix,interest_rate,cpi,y,cap,prophet_forecast,residual,lgb_correction,final_forecast
2021-02-18,32236200.0,22.489999771118164,0.08,263.583,13637.51,26515.992,13150.189200718678,487.32079928132225,487.3181448600517,13637.50734557873
2021-02-19,39157700.0,22.049999237060547,0.08,263.583,13580.78,26515.992,13160.849107097873,419.9308929021281,494.046699088372,13654.895806186245
2021-02-20,39157700.0,22.049999237060547,0.08,263.583,13672.9425,26515.992,13145.03288122495,527.9096187750492,494.046699088372,13639.079580313322
2021-02-21,39157700.0,22.049999237060547,0.08,263.583,13672.9425,26515.992,13138.640202165385,534.3022978346144,494.046699088372,13632.686901253757
2021-02-22,47256900.0,23.450000762939453,0.08,263.583,13223.74,26515.992,13104.056582903211,119.68341709678862,119.68566302743766,13223.742245930649
2021-02-23,97241900.0,23.110000610351562,0.08,263.583,13194.71,26515.992,13175.597100363098,19.112899636900693,19.111667495332206,13194.70876785843
2021-02-24,58206300.0,21.34000015258789,0.08,263.583,13302.19,26515.992,13226.838715077016,75.35128492298463,75.35251013893885,13302.191225215955
2021-02-25,110182600.0,28.889999389648438,0.08,263.583,12828.31,26515.992,12849.127932659092,-20.81793265909255,-20.82502230634623,12828.302910352746
2021-02-26,104739800.0,27.950000762939453,0.08,263.583,12909.44,26515.992,12876.786327527487,32.65367247251379,164.57422332580379,13041.360550853291
2021-02-27,104739800.0,27.950000762939453,0.08,263.583,13091.678,26515.992,12863.020714665756,228.65728533424408,164.57422332580379,13027.59493799156
2021-02-28,104739800.0,27.950000762939453,0.08,263.583,13091.678,26515.992,12859.271497377327,232.40650262267263,164.57422332580379,13023.845720703132
2021-03-01,49164500.0,23.350000381469727,0.07,264.91,13282.95,26515.992,13169.175877428384,113.77412257161632,113.7746062507577,13282.950483679142
2021-03-02,48370000.0,24.100000381469727,0.07,264.91,13059.95,26515.992,13128.835812271906,-68.8858122719048,-68.88685740861757,13059.948954863288
2021-03-03,86301100.0,26.670000076293945,0.07,264.91,12683.33,26515.992,13017.023647411917,-333.6936474119175,-333.6933047466601,12683.330342665256
2021-03-04,139131600.0,28.56999969482422,0.07,264.91,12464.0,26515.992,12967.42743341378,-503.4274334137808,-503.41622137180815,12464.011212041973
2021-03-05,121523700.0,24.65999984741211,0.07,264.91,12668.51,26515.992,13156.74996912598,-488.23996912597977,-371.58875635683114,12785.16121276915
2021-03-06,121523700.0,24.65999984741211,0.07,264.91,12831.748,26515.992,13145.523896510342,-313.77589651034214,-371.58875635683114,12773.935140153511
2021-03-07,121523700.0,24.65999984741211,0.07,264.91,12831.748,26515.992,13144.49081422406,-312.74281422406057,-371.58875635683114,12772.90205786723
2021-03-08,88409800.0,25.469999313354492,0.07,264.91,12299.08,26515.992,13106.376323480945,-807.2963234809449,-807.2941202708948,12299.08220321005
2021-03-09,80391100.0,24.030000686645508,0.07,264.91,12794.49,26515.992,13186.434286445408,-391.9442864454086,-391.9458373642462,12794.488449081162
2021-03-10,76798100.0,22.559999465942383,0.07,264.91,12752.07,26515.992,13264.692308432883,-512.6223084328831,-512.6205521433283,12752.071756289555
2021-03-11,53484800.0,21.90999984741211,0.07,264.91,13052.9,26515.992,13283.645846147416,-230.74584614741616,-230.74587483448127,13052.899971312934
2021-03-12,69315600.0,20.690000534057617,0.07,264.91,12937.29,26515.992,13357.042905832213,-419.7529058322125,-530.1834103657754,12826.859495466439
2021-03-13,69315600.0,20.690000534057617,0.07,264.91,12767.166,26515.992,13350.743591452283,-583.5775914522837,-530.1834103657754,12820.560181086508
2021-03-14,69315600.0,20.690000534057617,0.07,264.91,12767.166,26515.992,13354.387132459937,-587.2211324599375,-530.1834103657754,12824.203722094162
2021-03-15,42955700.0,20.030000686645508,0.07,264.91,13082.54,26515.992,13411.70644050918,-329.16644050917967,-329.16689328699067,13082.53954722219
2021-03-16,54925900.0,19.790000915527344,0.07,264.91,13152.28,26515.992,13448.212486931418,-295.93248693141686,-295.94345282465275,13152.269034106765
2021-03-17,78258700.0,19.229999542236328,0.07,264.91,13202.38,26515.992,13506.365816694337,-303.9858166943377,-303.9871743006296,13202.378642393707
2021-03-18,82718100.0,21.579999923706055,0.07,264.91,12789.14,26515.992,13386.2739132655,-597.1339132655012,-597.1327334037477,12789.141179861754
2021-03-19,78446200.0,20.950000762939453,0.07,264.91,12866.99,26515.992,13407.57924391121,-540.5892439112104,-438.5073409259463,12969.071902985264
2021-03-20,78446200.0,20.950000762939453,0.07,264.91,13018.666,26515.992,13403.477772292337,-384.811772292338,-438.5073409259463,12964.970431366391
2021-03-21,78446200.0,20.950000762939453,0.07,264.91,13018.666,26515.992,13408.783691721708,-390.117691721709,-438.5073409259463,12970.276350795762
2021-03-22,56194800.0,18.8799991607666,0.07,264.91,13086.51,26515.992,13552.065830151476,-465.5558301514757,-465.5561375119227,13086.509692639553
2021-03-23,53455400.0,20.299999237060547,0.07,264.91,13017.79,26515.992,13478.845422311588,-461.0554223115869,-461.05531377434465,13017.790108537243
2021-03-24,64803700.0,21.200000762939453,0.07,264.91,12798.88,26515.992,13440.978147388358,-642.0981473883585,-642.0963426521596,12798.881804736198
2021-03-25,78729000.0,19.809999465942383,0.07,264.91,12780.51,26515.992,13543.84197653636,-763.3319765363594,-763.3270398397744,12780.514936696585
2021-03-26,63519600.0,18.860000610351562,0.07,264.91,12979.12,26515.992,13570.754033759978,-591.6340337599777,-619.7720593029935,12950.981974456985
2021-03-27,63519600.0,18.860000610351562,0.07,264.91,12932.562,26515.992,13564.897085510858,-632.3350855108583,-619.7720593029935,12945.125026207865
2021-03-28,63519600.0,18.860000610351562,0.07,264.91,12932.562,26515.992,13567.90817385588,-635.3461738558799,-619.7720593029935,12948.136114552886
2021-03-29,54608000.0,20.739999771118164,0.07,264.91,12965.74,26515.992,13496.741313456927,-531.0013134569272,-531.0027175736726,12965.738595883255
2021-03-30,44635700.0,19.610000610351562,0.07,264.91,12896.53,26515.992,13558.314123053064,-661.784123053063,-661.7847136714347,12896.529409381628
2021-03-31,55032500.0,19.399999618530273,0.07,264.91,13091.44,26515.992,13579.136810202173,-487.69681020217286,-487.6870589758785,13091.449751226295
2021-04-01,55685600.0,17.329999923706055,0.07,266.752,13329.51,26515.992,13794.379955711485,-464.8699557114851,-641.2457971501074,13153.134158561377
2021-04-02,55685600.0,17.329999923706055,0.07,266.752,13070.805,26515.992,13778.539458719823,-707.7344587198222,-641.2457971501074,13137.293661569714
2021-04-03,55685600.0,17.329999923706055,0.07,266.752,13070.805,26515.992,13767.958591541967,-697.1535915419663,-641.2457971501074,13126.712794391859
2021-04-04,55685600.0,17.329999923706055,0.07,266.752,13070.805,26515.992,13766.027733114279,-695.2227331142785,-641.2457971501074,13124.78193596417
2021-04-05,42172500.0,17.90999984741211,0.07,266.752,13598.16,26515.992,13759.197639195338,-161.03763919533776,-161.04093418361344,13598.156705011725
2021-04-06,33537200.0,18.1200008392334,0.07,266.752,13578.46,26515.992,13740.442518644491,-161.9825186444923,-161.97312988230345,13578.469388762189
2021-04-07,32046400.0,17.15999984741211,0.07,266.752,13616.7,26515.992,13786.427587635853,-169.72758763585261,-169.72682873589474,13616.700758899959
2021-04-08,29940800.0,16.950000762939453,0.07,266.752,13758.5,26515.992,13795.791602606874,-37.29160260687422,-37.28307569922908,13758.508526907644
2021-04-09,36664900.0,16.690000534057617,0.07,266.752,13845.05,26515.992,13796.805760713762,48.244239286237644,-49.70045899911393,13747.105301714648
2021-04-10,36664900.0,16.690000534057617,0.07,266.752,13679.374,26515.992,13781.341392084818,-101.96739208481813,-49.70045899911393,13731.640933085704
2021-04-11,36664900.0,16.690000534057617,0.07,266.752,13679.374,26515.992,13774.755105085866,-95.38110508586578,-49.70045899911393,13725.054646086752
2021-04-12,25833000.0,16.90999984741211,0.07,266.752,13819.35,26515.992,13786.928977669297,32.421022330703636,32.41611893558004,13819.345096604877
2021-04-13,30374000.0,16.649999618530273,0.07,266.752,13986.49,26515.992,13804.803005895712,181.6869941042878,181.68779549810915,13986.490801393822
2021-04-14,42564300.0,16.989999771118164,0.07,266.752,13803.91,26515.992,13787.205731784221,16.70426821577894,16.704616660486256,13803.910348444708
2021-04-15,36342800.0,16.56999969482422,0.07,266.752,14026.19,26515.992,13800.971740809766,225.21825919023468,225.2128454709743,14026.18458628074
2021-04-16,40860100.0,16.25,0.07,266.752,14041.91,26515.992,13800.250295327472,241.65970467252737,185.5221674553346,13985.772462782807
2021-04-17,40860100.0,16.25,0.07,266.752,13935.570000000002,26515.992,13782.383956770125,153.1860432298763,185.5221674553346,13967.90612422546
2021-04-18,40860100.0,16.25,0.07,266.752,13935.570000000002,26515.992,13773.850377803947,161.71962219605484,185.5221674553346,13959.37254525928
2021-04-19,34533100.0,17.290000915527344,0.07,266.752,13907.67,26515.992,13742.418232922948,165.25176707705214,165.26791122593318,13907.686144148882
2021-04-20,38081800.0,18.68000030517578,0.07,266.752,13809.3,26515.992,13663.954075625446,145.34592437455285,145.34735097862057,13809.301426604066
2021-04-21,36598100.0,17.5,0.07,266.752,13935.15,26515.992,13718.230325439132,216.91967456086786,216.91908984726172,13935.149415286394
2021-04-22,45936100.0,18.709999084472656,0.07,266.752,13762.36,26515.992,13655.020238346011,107.33976165398963,107.34400356441633,13762.364241910427
2021-04-23,36381900.0,17.329999923706055,0.07,266.752,13941.44,26515.992,13700.281736600378,241.15826339962223,208.41498430677538,13908.696720907154
2021-04-24,36381900.0,17.329999923706055,0.07,266.752,13871.184,26515.992,13682.970270295345,188.21372970465382,208.41498430677538,13891.38525460212
2021-04-25,36381900.0,17.329999923706055,0.07,266.752,13871.184,26515.992,13675.313911019884,195.87008898011482,208.41498430677538,13883.72889532666
2021-04-26,30812000.0,17.639999389648438,0.07,266.752,14026.16,26515.992,13687.538860719687,338.6211392803125,338.6151107244498,14026.153971444137
2021-04-27,33187200.0,17.559999465942383,0.07,266.752,13960.28,26515.992,13693.223139244672,267.05686075532867,267.05652491167626,13960.27966415635
2021-04-28,33615700.0,17.280000686645508,0.07,266.752,13901.62,26515.992,13699.707343597427,201.9126564025737,201.89064236229342,13901.597985959721
2021-04-29,37708900.0,17.610000610351562,0.07,266.752,13970.2,26515.992,13683.04368653984,287.15631346016016,287.1563819381149,13970.200068477956
2021-04-30,38263400.0,18.610000610351562,0.07,266.752,13860.76,26515.992,13604.86939639195,255.8906036080498,323.3114192763912,13928.180815668342
2021-05-01,38263400.0,18.610000610351562,0.07,266.752,13943.804,26515.992,13589.568238786815,354.23576121318547,323.3114192763912,13912.879658063206
2021-05-02,38263400.0,18.610000610351562,0.07,266.752,13943.804,26515.992,13583.991334087013,359.81266591298663,323.3114192763912,13907.302753363405
2021-05-03,29729700.0,18.309999465942383,0.07,266.752,13799.72,26515.992,13630.076458073008,169.64354192699102,169.64553014296385,13799.721988215972
2021-05-04,65147000.0,19.479999542236328,0.07,266.752,13544.67,26515.992,13601.179532860942,-56.50953286094227,-56.51219793637034,13544.667334924572
2021-05-05,46219300.0,19.149999618530273,0.07,266.752,13503.37,26515.992,13592.3725664122,-89.00256641219858,-89.00688431201148,13503.365682100188
2021-05-06,46814300.0,18.389999389648438,0.07,266.752,13613.73,26515.992,13636.474547629634,-22.744547629634326,-22.746716265342773,13613.727831364291
2021-05-07,53324500.0,16.690000534057617,0.07,266.752,13719.63,26515.992,13720.96249353524,-1.3324935352411558,-47.07134051673566,13673.891153018505
2021-05-08,53324500.0,16.690000534057617,0.07,266.752,13636.223999999998,26515.992,13707.849409498122,-71.62540949812319,-47.07134051673566,13660.778068981386
2021-05-09,53324500.0,16.690000534057617,0.07,266.752,13636.223999999998,26515.992,13704.481800975664,-68.2578009756653,-47.07134051673566,13657.410460458928
2021-05-10,60700500.0,19.65999984741211,0.07,266.752,13359.08,26515.992,13582.711061639,-223.6310616390001,-223.63060523049143,13359.080456408508
2021-05-11,71963600.0,21.84000015258789,0.07,266.752,13351.27,26515.992,13473.071942891853,-121.80194289185238,-121.80339580818058,13351.268547083671
2021-05-12,91164900.0,27.59000015258789,0.07,266.752,13001.63,26515.992,13159.336703243433,-157.70670324343337,-157.70539231837824,13001.631310925055
2021-05-13,69877800.0,23.1299991607666,0.07,266.752,13109.15,26515.992,13394.310683801916,-285.1606838019161,-285.1614052370575,13109.149278564859
2021-05-14,44370000.0,18.809999465942383,0.07,266.752,13312.91,26515.992,13597.46210539706,-284.5521053970606,-334.88285530125415,13262.579250095807
2021-05-15,44370000.0,18.809999465942383,0.07,266.752,13226.808,26515.992,13587.089817942655,-360.281817942654,-334.88285530125415,13252.206962641401
2021-05-16,44370000.0,18.809999465942383,0.07,266.752,13226.808,26515.992,13586.627373521866,-359.8193735218647,-334.88285530125415,13251.744518220612
2021-05-17,39395000.0,19.719999313354492,0.07,266.752,13312.91,26515.992,13572.658041310478,-259.7480413104786,-259.7469351047953,13312.911106205684
2021-05-18,36528500.0,21.34000015258789,0.07,266.752,13217.68,26515.992,13483.46068962308,-265.7806896230795,-265.7802540981973,13217.680435524882
2021-05-19,66319100.0,22.18000030517578,0.07,266.752,13237.91,26515.992,13464.796586869112,-226.88658686911185,-226.88574091803318,13237.910845951079
2021-05-20,46466100.0,20.670000076293945,0.07,266.752,13494.09,26515.992,13536.437441764758,-42.347441764757605,-42.34679961010429,13494.090642154653
2021-05-21,50330400.0,20.149999618530273,0.07,266.752,13411.74,26515.992,13557.209815694987,-145.46981569498712,-193.74991527522334,13363.459900419764
2021-05-22,50330400.0,20.149999618530273,0.07,266.752,13334.866,26515.992,13550.885961801625,-216.01996180162496,-193.74991527522334,13357.136046526402
2021-05-23,50330400.0,20.149999618530273,0.07,266.752,13334.866,26515.992,13554.626700422668,-219.76070042266838,-193.74991527522334,13360.876785147446
2021-05-24,32475800.0,18.399999618530273,0.07,266.752,13641.75,26515.992,13683.419794033285,-41.66979403328514,-41.6689672281575,13641.750826805128
2021-05-25,31280300.0,18.84000015258789,0.07,266.752,13657.73,26515.992,13667.795998199688,-10.065998199688693,-10.071320754703104,13657.724677444985
2021-05-26,25444900.0,17.360000610351562,0.07,266.752,13702.74,26515.992,13748.729804854485,-45.989804854485556,-45.98803455077673,13702.741770303708
2021-05-27,27931700.0,16.739999771118164,0.07,266.752,13657.85,26515.992,13797.417040669972,-139.5670406699719,-139.5634127486101,13657.853627921362
2021-05-28,29927400.0,16.760000228881836,0.07,266.752,13686.51,26515.992,13789.75926756859,-103.24926756858986,-129.61420764622085,13660.14505992237
2021-05-29,29927400.0,16.760000228881836,0.07,266.752,13669.316,26515.992,13787.686832878793,-118.3708328787925,-129.61420764622085,13658.072625232573
2021-05-30,29927400.0,16.760000228881836,0.07,266.752,13669.316,26515.992,13795.490220442161,-126.17422044216073,-129.61420764622085,13665.876012795941
2021-05-31,29927400.0,16.760000228881836,0.07,266.752,13676.2075,26515.992,13846.862736099682,-170.65523609968113,-129.61420764622085,13717.248528453461
2021-06-01,31145400.0,17.899999618530273,0.08,270.664,13654.59,26515.992,13992.351227642168,-337.7612276421678,-337.7539576926388,13654.597269949529
2021-06-02,22047900.0,17.479999542236328,0.08,270.664,13675.79,26515.992,14012.433890982467,-336.6438909824665,-336.64236033923964,13675.791530643228
2021-06-03,37057800.0,18.040000915527344,0.08,270.664,13529.68,26515.992,14009.551266538781,-479.87126653878113,-479.87454676876666,13529.676719770016
2021-06-04,38736500.0,16.420000076293945,0.08,270.664,13770.77,26515.992,14097.463373305563,-326.693373305563,-404.80523790564854,13692.658135399915
2021-06-05,38736500.0,16.420000076293945,0.08,270.664,13657.7075,26515.992,14097.091721224595,-439.3842212245945,-404.80523790564854,13692.286483318947
2021-06-06,38736500.0,16.420000076293945,0.08,270.664,13657.7075,26515.992,14106.046094846915,-448.33859484691493,-404.80523790564854,13701.240856941267
2021-06-07,32611900.0,16.420000076293945,0.08,270.664,13802.89,26515.992,14151.571260140332,-348.6812601403326,-348.6805993986535,13802.89066074168
2021-06-08,27282800.0,17.06999969482422,0.08,270.664,13810.86,26515.992,14123.108596765444,-312.2485967654429,-312.24901932622976,13810.859577439214
2021-06-09,21485300.0,17.889999389648438,0.08,270.664,13814.94,26515.992,14075.237939350885,-260.2979393508849,-260.30001590383796,13814.937923447047
2021-06-10,33702100.0,16.100000381469727,0.08,270.664,13960.35,26515.992,14202.517957625643,-242.16795762564288,-242.1674506227206,13960.350507002922
2021-06-11,21222800.0,15.649999618530273,0.08,270.664,13998.3,26515.992,14207.049261518196,-208.74926151819636,-289.6982874619635,13917.350974056231
2021-06-12,21222800.0,15.649999618530273,0.08,270.664,13877.468,26515.992,14204.487115155103,-327.01911515510255,-289.6982874619635,13914.788827693139
2021-06-13,21222800.0,15.649999618530273,0.08,270.664,13877.468,26515.992,14210.79825743303,-333.33025743303006,-289.6982874619635,13921.099969971066
2021-06-14,27827700.0,16.389999389648438,0.08,270.664,14128.2,26515.992,14224.372936008122,-96.17293600812081,-96.17406244360238,14128.198873564519
2021-06-15,35963800.0,17.020000457763672,0.08,270.664,14030.41,26515.992,14207.82123993922,-177.41123993921974,-177.41378773590202,14030.407452203317
2021-06-16,55399500.0,18.149999618530273,0.08,270.664,13983.01,26515.992,14165.110284047507,-182.10028404750665,-182.1051996058704,13983.005084441636
2021-06-17,59722700.0,17.75,0.08,270.664,14163.81,26515.992,14200.925187395023,-37.115187395023895,-37.11598232145389,14163.809205073569
2021-06-18,55414900.0,20.700000762939453,0.08,270.664,14049.58,26515.992,14015.945449538302,33.63455046169838,51.35502054691592,14067.300470085218
2021-06-19,55414900.0,20.700000762939453,0.08,270.664,14071.002000000002,26515.992,14009.52086443435,61.48113556565295,51.35502054691592,14060.875884981266
2021-06-20,55414900.0,20.700000762939453,0.08,270.664,14071.002000000002,26515.992,14012.054466996824,58.94753300317825,51.35502054691592,14063.40948754374
2021-06-21,32992600.0,17.889999389648438,0.08,270.664,14137.23,26515.992,14194.347803084289,-57.117803084289335,-57.11674402871115,14137.231059055577
2021-06-22,28941600.0,16.65999984741211,0.08,270.664,14270.42,26515.992,14267.885897659802,2.534102340197933,2.5343389506683143,14270.420236610471
2021-06-23,27188500.0,16.31999969482422,0.08,270.664,14274.24,26515.992,14283.846202057164,-9.60620205716441,-9.607753630512892,14274.238448426651
2021-06-24,32581600.0,15.970000267028809,0.08,270.664,14365.96,26515.992,14315.223550801911,50.73644919808794,50.73144015103503,14365.954990952947
2021-06-25,28682800.0,15.619999885559082,0.08,270.664,14345.18,26515.992,14316.886090977723,28.29390902227715,-10.942549421282525,14305.94354155644
2021-06-26,28682800.0,15.619999885559082,0.08,270.664,14278.606,26515.992,14308.60284406326,-29.99684406326014,-10.942549421282525,14297.660294641977
2021-06-27,28682800.0,15.619999885559082,0.08,270.664,14278.606,26515.992,14309.733124020675,-31.127124020675183,-10.942549421282525,14298.790574599392
2021-06-28,39130300.0,15.760000228881836,0.08,270.664,14524.98,26515.992,14357.056255871285,167.92374412871504,167.92547198510624,14524.981727856391
2021-06-29,29426000.0,16.020000457763672,0.08,270.664,14572.75,26515.992,14339.044574093674,233.70542590632613,233.70072156503537,14572.74529565871
2021-06-30,32724000.0,15.829999923706055,0.08,270.664,14554.8,26515.992,14351.649598719654,203.15040128034525,203.15197034042663,14554.80156906008
2021-07-01,29290000.0,15.479999542236328,0.1,271.994,14560.05,26515.992,14456.708299963939,103.3417000360605,103.344484420429,14560.052784384368
2021-07-02,32727200.0,15.069999694824219,0.1,271.994,14727.63,26515.992,14485.45066686214,242.17933313785943,111.54351128870522,14596.994178150844
2021-07-03,32727200.0,15.069999694824219,0.1,271.994,14588.041999999998,26515.992,14493.36737203956,94.67462796043765,111.54351128870522,14604.910883328264
2021-07-04,32727200.0,15.069999694824219,0.1,271.994,14588.041999999998,26515.992,14510.863808984615,77.17819101538225,111.54351128870522,14622.40732027332
2021-07-05,32727200.0,15.069999694824219,0.1,271.994,14603.8075,26515.992,14571.66574957991,32.14175042009083,111.54351128870522,14683.209260868614
2021-07-06,38842400.0,16.440000534057617,0.1,271.994,14786.36,26515.992,14523.276337954303,263.08366204569757,263.0806035709197,14786.356941525222
2021-07-07,35265200.0,16.200000762939453,0.1,271.994,14810.54,26515.992,14547.841317466888,262.69868253311324,262.6614695535725,14810.50278702046
2021-07-08,50890000.0,19.0,0.1,271.994,14722.14,26515.992,14426.409283032399,295.73071696760053,295.7323968441567,14722.141679876555
2021-07-09,35184500.0,16.18000030517578,0.1,271.994,14826.09,26515.992,14573.187320060691,252.90267993930865,215.34850336433595,14788.535823425027
2021-07-10,35184500.0,16.18000030517578,0.1,271.994,14786.2825,26515.992,14581.168094735422,205.11440526457773,215.34850336433595,14796.516598099757
2021-07-11,35184500.0,16.18000030517578,0.1,271.994,14786.2825,26515.992,14598.259190369059,188.02330963094028,215.34850336433595,14813.607693733395
2021-07-12,25717700.0,16.170000076293945,0.1,271.994,14877.89,26515.992,14648.755238872722,229.13476112727767,229.1313915670946,14877.886630439816
2021-07-13,39723000.0,17.1200008392334,0.1,271.994,14874.54,26515.992,14631.10248845079,243.4375115492112,243.43539163285715,14874.537880083646
2021-07-14,35336400.0,16.329999923706055,0.1,271.994,14900.44,26515.992,14684.070574498743,216.36942550125787,216.400751464894,14900.471325963637
2021-07-15,53391600.0,17.010000228881836,0.1,271.994,14794.69,26515.992,14683.474526025146,111.21547397485483,111.21545033348657,14794.689976358632
2021-07-16,47262000.0,18.450000762939453,0.1,271.994,14681.38,26515.992,14593.480182484021,87.8998175159777,177.46163780325318,14770.941820287275
2021-07-17,47262000.0,18.450000762939453,0.1,271.994,14825.788,26515.992,14597.35295450232,228.43504549768113,177.46163780325318,14774.814592305573
2021-07-18,47262000.0,18.450000762939453,0.1,271.994,14825.788,26515.992,14609.73732987845,216.05067012155087,177.46163780325318,14787.198967681703
2021-07-19,64404600.0,22.5,0.1,271.994,14549.09,26515.992,14450.983865797145,98.10613420285517,98.1062259539628,14549.090091751108
2021-07-20,42183700.0,19.729999542236328,0.1,271.994,14728.21,26515.992,14602.10549262097,126.10450737902829,126.10617159625527,14728.211664217226
2021-07-21,30259900.0,17.90999984741211,0.1,271.994,14842.63,26515.992,14699.917404269107,142.71259573089264,142.69269819067935,14842.610102459787
2021-07-22,30252200.0,17.690000534057617,0.1,271.994,14940.17,26515.992,14725.43157117455,214.73842882545068,214.75610375162094,14940.18767492617
2021-07-23,31960800.0,17.200000762939453,0.1,271.994,15111.79,26515.992,14747.425586210906,364.3644137890951,179.16154339576954,14926.587129606676
2021-07-24,31960800.0,17.200000762939453,0.1,271.994,14834.378,26515.992,14744.804961555912,89.57303844408852,179.16154339576954,14923.966504951683
2021-07-25,31960800.0,17.200000762939453,0.1,271.994,14834.378,26515.992,14750.829241846097,83.54875815390369,179.16154339576954,14929.990785241867
2021-07-26,28438100.0,17.579999923706055,0.1,271.994,15125.95,26515.992,14773.953269477106,351.9967305228947,351.9890766700384,15125.942346147145
2021-07-27,57933100.0,19.360000610351562,0.1,271.994,14956.97,26515.992,14713.766289980107,243.20371001989224,243.203305096629,14956.969595076736
2021-07-28,42066200.0,18.309999465942383,0.1,271.994,15018.1,26515.992,14758.353472736588,259.74652726341264,259.7475022040238,15018.100974940611
2021-07-29,25672500.0,17.700000762939453,0.1,271.994,15048.36,26515.992,14784.542919904965,263.81708009503564,263.81926008657706,15048.362179991542
2021-07-30,36484600.0,18.239999771118164,0.1,271.994,14959.9,26515.992,14753.657928839992,206.24207116000798,249.6227613567905,15003.280690196782
2021-07-31,36484600.0,18.239999771118164,0.1,271.994,15021.856,26515.992,14748.363618815945,273.49238118405447,249.6227613567905,14997.986380172735
2021-08-01,36484600.0,18.239999771118164,0.1,271.994,15021.856,26515.992,14752.722554368625,269.13344563137434,249.6227613567905,15002.345315725415
2021-08-02,27334100.0,19.459999084472656,0.1,271.994,14963.62,26515.992,14721.366575519554,242.25342448044648,242.2467390053819,14963.613314524937
2021-08-03,35558500.0,18.040000915527344,0.1,271.994,15061.42,26515.992,14822.185428958255,239.23457104174486,239.23663840153213,15061.422067359787
2021-08-04,29602200.0,17.969999313354492,0.1,271.994,15083.39,26515.992,14822.85698167409,260.53301832591023,260.5459310210409,15083.40291269513
2021-08-05,21443900.0,17.280000686645508,0.1,271.994,15181.64,26515.992,14865.05362125784,316.58637874215856,316.58137159477883,15181.63499285262
2021-08-06,33332100.0,16.149999618530273,0.1,271.994,15109.36,26515.992,14934.584266733691,174.77573326630954,151.96819669740202,15086.552463431093
2021-08-07,33332100.0,16.149999618530273,0.1,271.994,15079.886000000002,26515.992,14934.20987071563,145.67612928437302,151.96819669740202,15086.178067413031
2021-08-08,33332100.0,16.149999618530273,0.1,271.994,15079.886000000002,26515.992,14944.430689108638,135.4553108913642,151.96819669740202,15096.39888580604
2021-08-09,25960200.0,16.719999313354492,0.1,271.994,15133.11,26515.992,14958.761617999571,174.3483820004294,174.35546161457017,15133.117079614141
2021-08-10,35130800.0,16.790000915527344,0.1,271.994,15053.58,26515.992,14982.838798183959,70.74120181604121,70.735326869714,15053.574125053672
2021-08-11,34249800.0,16.170000076293945,0.1,271.994,15027.76,26515.992,15028.168406215653,-0.40840621565257607,-0.4036114231444506,15027.764794792509
2021-08-12,25969200.0,15.59000015258789,0.1,271.994,15088.98,26515.992,15072.225849675038,16.7541503249613,16.751617343025927,15088.977467018065
2021-08-13,19336200.0,15.449999809265137,0.1,271.994,15136.68,26515.992,15074.211542061053,62.46845793894681,18.531185658909628,15092.742727719962
2021-08-14,19336200.0,15.449999809265137,0.1,271.994,15088.022,26515.992,15082.25452810682,5.7674718931812095,18.531185658909628,15100.785713765728
2021-08-15,19336200.0,15.449999809265137,0.1,271.994,15088.022,26515.992,15100.664419908926,-12.642419908925149,18.531185658909628,15119.195605567835
2021-08-16,34856900.0,16.1200008392334,0.1,271.994,15140.77,26515.992,15141.064106173571,-0.2941061735709809,-0.29394354687815577,15140.770162626693
2021-08-17,44793900.0,17.90999984741211,0.1,271.994,15002.83,26515.992,15074.82209684489,-71.9920968448896,-71.99025898994435,15002.831837854945
2021-08-18,38541900.0,21.56999969482422,0.1,271.994,14857.92,26515.992,14876.336873335442,-18.416873335441778,-18.415090446975963,14857.921782888467
2021-08-19,48499400.0,21.670000076293945,0.1,271.994,14933.94,26515.992,14906.00956855594,27.93043144405965,27.925990015896186,14933.935558571837
2021-08-20,39486000.0,18.559999465942383,0.1,271.994,15092.57,26515.992,15079.328860958882,13.241139041118004,-58.65639748774921,15020.672463471132
2021-08-21,39486000.0,18.559999465942383,0.1,271.994,15005.606,26515.992,15090.260440678441,-84.65444067844146,-58.65639748774921,15031.604043190691
2021-08-22,39486000.0,18.559999465942383,0.1,271.994,15005.606,26515.992,15110.165341812502,-104.55934181250268,-58.65639748774921,15051.508944324753
2021-08-23,34034700.0,17.149999618530273,0.1,271.994,15312.82,26515.992,15247.396111144833,65.4238888551663,65.42104838059002,15312.817159525423
2021-08-24,21732900.0,17.219999313354492,0.1,271.994,15357.68,26515.992,15254.564908354105,103.11509164589552,103.12024089809965,15357.685149252204
2021-08-25,20441900.0,16.790000915527344,0.1,271.994,15368.92,26515.992,15291.872383158507,77.04761684149344,77.04917659437687,15368.921559752884
2021-08-26,29133300.0,18.84000015258789,0.1,271.994,15278.52,26515.992,15204.241623254184,74.27837674581679,74.28023396764551,15278.52185722183
2021-08-27,27104700.0,16.389999389648438,0.1,271.994,15432.95,26515.992,15341.121337449713,91.82866255028785,30.627488264764384,15371.748825714478
2021-08-28,27104700.0,16.389999389648438,0.1,271.994,15350.178,26515.992,15344.58001620345,5.59798379654967,30.627488264764384,15375.207504468215
2021-08-29,27104700.0,16.389999389648438,0.1,271.994,15350.178,26515.992,15355.715898965444,-5.537898965443674,30.627488264764384,15386.343387230208
